"","StartDate","EndDate","Progress","Duration.s","Finished","RecordedDate","responseID","LocationLatitude","LocationLongitude","percentCom","percentGov","operateFresh","operateMarine","wasInElodea","pax","hCostHigh","hCostLow","freshOutside","locOutside","purchaseOutside","purchaseYear","purchaseType","purchaseLoc","multiOwn","multiOwnEmail","age","Clean","sportfishConc","boatingSafetyConc","recValueConc","businessConc","realEstateConc","subsistConc","biodivConc","commFishConc","volunteer","emailAsk","percentPer","Income","ageBin","type"
"211","9/2/2018 5:07","9/2/2018 5:18",100,643,TRUE,"9/2/2018 5:18","R_3qewfX2X99JfLGc",30.17460632,-97.95030212,0.2,0,"Yes","No","No","1",NA,NA,"No or did not report","","No",NA,"Not known","Not known","No","",46,"100% of the time",5,NA,NA,NA,NA,5,NA,NA,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",0.8,87500,"41-50","personal"
"212","9/2/2018 8:00","9/2/2018 8:08",100,506,TRUE,"9/2/2018 8:08","R_scZB1RZSN8badPP",61.5809021,-149.4414978,0,0,"Yes","No","No","",NA,NA,"No or did not report","","No",NA,"Not known","Not known","No","",44,"100% of the time",5,1,5,1,1,5,5,1,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",1,62500,"41-50","personal"
"213","9/2/2018 8:32","9/2/2018 8:44",100,722,TRUE,"9/2/2018 8:44","R_U9MpZisyFHR5H6V",57.0585022,-132.627594,0,0.1,"Yes","Yes","No","2",12,8,"No or did not report","","No",NA,"Not known","Not known","No","",39,"100% of the time",4,1,3,1,2,4,3,5,"","gaveEmail",0.9,87500,"31-40","personal"
"214","9/2/2018 9:00","9/2/2018 9:01",100,47,TRUE,"9/2/2018 9:01","R_2as2lTfSiXxgY5m",55.61529541,-131.5848083,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"215","9/2/2018 9:23","9/2/2018 9:24",100,35,TRUE,"9/2/2018 9:24","R_BS823eWODX09AYN",58.58129883,-134.7698059,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"216","9/2/2018 10:01","9/2/2018 10:02",100,80,TRUE,"9/2/2018 10:02","R_12KDWXgPx0NzDU8",58.42219543,-135.7812042,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"217","9/2/2018 10:21","9/2/2018 11:04",100,2615,TRUE,"9/2/2018 11:04","R_2tLkU9peDpc6DqD",36.61270142,-121.6194992,0,0,"Yes","No","No","3",30,24,"No or did not report","","Yes",1998,"New","Idaho","No","",60,"100% of the time",NA,NA,NA,NA,NA,5,NA,NA,"","",1,87500,"51-60","personal"
"218","9/2/2018 11:09","9/2/2018 11:10",100,36,TRUE,"9/2/2018 11:10","R_3MPukJVGGjTLPhb",64.93130493,-146.6123047,0,0,"No","No",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"219","9/2/2018 11:09","9/2/2018 11:17",100,509,TRUE,"9/2/2018 11:17","R_2YLm2EcZ7QEqfB8",45.54789734,-122.5014954,0,0,"Yes","No","No","3",100,30,"No or did not report","","No",NA,"Not known","Not known","No","",44,"100% of the time",5,2,4,5,4,5,5,1,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",1,87500,"41-50","personal"
"220","9/2/2018 11:25","9/2/2018 11:25",100,46,TRUE,"9/2/2018 11:25","R_2PpsrfO97BuWarM",58.58129883,-134.7698059,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"221","9/2/2018 12:20","9/2/2018 12:21",100,48,TRUE,"9/2/2018 12:21","R_3h60q2ClTsIHjss",57.0585022,-132.627594,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"222","9/2/2018 12:32","9/2/2018 12:33",100,53,TRUE,"9/2/2018 12:33","R_1n3zbKB0sRMx4Ae",39.74049377,-86.16770172,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"223","9/2/2018 13:40","9/2/2018 13:41",100,50,TRUE,"9/2/2018 13:41","R_1pm0cff2KBvE2XQ",59.40390015,-151.3238983,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"224","9/2/2018 14:33","9/2/2018 14:46",100,776,TRUE,"9/2/2018 14:46","R_1Ldo6LoagpfcTgb",64.90060425,-148.1613007,0,0,"Yes","Yes","No","1",20,3,"No or did not report","","No",NA,"Not known","Not known","Yes","",62,"100% of the time",5,1,4,1,1,4,4,1,"Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.","gaveEmail",1,87500,"61-70","personal"
"225","9/2/2018 14:46","9/2/2018 14:47",100,54,TRUE,"9/2/2018 14:47","R_ZIiWoCf0AlYqCPv",48.36360168,-121.9803009,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"226","9/2/2018 15:06","9/2/2018 15:06",100,35,TRUE,"9/2/2018 15:06","R_1kSOwAKh0RO3IH3",61.18859863,-149.8878021,0,0,"No","No",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"227","9/2/2018 17:23","9/2/2018 17:25",100,164,TRUE,"9/2/2018 17:25","R_p4ppQ9ry7ofizId",58.58129883,-134.7698059,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"228","9/2/2018 18:12","9/2/2018 18:50",100,2241,TRUE,"9/2/2018 18:50","R_25L9qrGIJIpN7wM",55.61529541,-131.5848083,0,0,"Yes","Yes","No","2",20,10,"No or did not report","","No",NA,"Not known","Not known","No","",53,"100% of the time",5,1,3,5,3,3,1,1,"","gaveEmail",1,112500,"51-60","personal"
"229","9/2/2018 19:00","9/2/2018 19:02",100,128,TRUE,"9/2/2018 19:02","R_2aW5A57PtGc01LS",47.54069519,-122.2711945,0.7,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",0.3,87500,NA,"commercial"
"230","9/2/2018 21:16","9/2/2018 21:19",100,184,TRUE,"9/2/2018 21:19","R_4O8tUCsydF0b8el",58.82429504,-157.8621979,0,0,"No","No",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"231","9/3/2018 7:13","9/3/2018 7:15",100,65,TRUE,"9/3/2018 7:15","R_pFPWmYP2iCazHTr",55.46220398,-132.8392029,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"232","9/3/2018 7:55","9/3/2018 7:55",100,44,TRUE,"9/3/2018 7:55","R_2P83oMKiAmRFxYR",55.61529541,-131.5848083,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"233","9/3/2018 8:19","9/3/2018 8:21",100,101,TRUE,"9/3/2018 8:21","R_T5yMeVKJuO8q8Ap",58.58129883,-134.7698059,0,0,"No","No",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"234","9/2/2018 17:53","9/3/2018 9:11",100,55111,TRUE,"9/3/2018 9:11","R_sjUDAVdUkpd1wOt",61.17770386,-149.6383972,0,0,"Yes","No","Yes","4",15,12,"No or did not report","","No",NA,"Not known","Not known","No","",56,"100% of the time",5,5,5,5,5,5,5,5,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Decontamination: conducting training and workshops","gaveEmail",1,12500,"51-60","personal"
"235","9/3/2018 9:19","9/3/2018 9:20",100,66,TRUE,"9/3/2018 9:20","R_1IrQQrgIB0t6aw3",61.08070374,-149.7091064,0,0,"No","No",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"236","9/3/2018 9:15","9/3/2018 9:30",100,903,TRUE,"9/3/2018 9:30","R_3oHEThJQKCy5VjG",61.17770386,-149.6383972,0,0,"Yes","Yes","No","8",55,25,"No or did not report","","No",NA,"Not known","Not known","No","",60,"100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,"51-60","personal"
"237","9/3/2018 9:21","9/3/2018 9:33",100,716,TRUE,"9/3/2018 9:33","R_2Xb4P9fvVeQXlom",61.52349854,-149.5747986,0,0,"Yes","Yes","No","2",10,2,"No or did not report","","No",NA,"Not known","Not known","No","",71,"100% of the time",5,1,4,1,1,1,3,1,"","",1,37500,"71-80","personal"
"238","9/3/2018 9:39","9/3/2018 9:39",100,35,TRUE,"9/3/2018 9:39","R_1i4q52v2cG1zv8I",47.60620117,-122.3320999,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"239","9/3/2018 9:56","9/3/2018 10:02",100,352,TRUE,"9/3/2018 10:02","R_122VSgfPAgHMs9H",61.60920715,-148.4656982,0,0,"Yes","No","No","",0,0,"No or did not report","","No",NA,"Not known","Not known","No","",45,"100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,62500,"41-50","personal"
"240","9/3/2018 10:17","9/3/2018 10:18",100,39,TRUE,"9/3/2018 10:18","R_SIALLpbD0JD6WGJ",63.66879272,-143.196106,0,0,"No","No",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"241","9/3/2018 10:39","9/3/2018 10:40",100,37,TRUE,"9/3/2018 10:40","R_3nquOOkbiGuZ4B5",61.52349854,-149.5747986,0,0,"No","No",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"242","9/3/2018 11:31","9/3/2018 11:31",100,33,TRUE,"9/3/2018 11:31","R_2pKUKNsw1dPFTBv",61.15939331,-149.8865051,0,0,"No","No",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"243","9/3/2018 11:27","9/3/2018 11:35",100,471,TRUE,"9/3/2018 11:35","R_3st2JcwUtolSimC",61.52349854,-149.5747986,0,0,"Yes","No","No","1",200,NA,"No or did not report","","No",NA,"Not known","Not known","No","",61,"100% of the time",5,4,5,1,1,1,5,1,"","",1,87500,"61-70","personal"
"244","9/3/2018 12:02","9/3/2018 12:04",100,124,TRUE,"9/3/2018 12:04","R_2CoZfmc3OEWXs3Q",64.90060425,-148.1613007,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"245","9/3/2018 12:24","9/3/2018 12:41",100,1049,TRUE,"9/3/2018 12:41","R_2xwVvLS6STcXze1",61.145401,-149.7664032,0,0.1,"Yes","No","Yes","4",50,25,"No or did not report","","No",NA,"Not known","Not known","No","",46,"100% of the time",4,4,5,5,2,5,4,3,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.","gaveEmail",0.9,175000,"41-50","personal"
"246","9/3/2018 14:35","9/3/2018 14:46",100,624,TRUE,"9/3/2018 14:46","R_3oyD73Igvk4tSV9",61.08070374,-149.7091064,0,0,"Yes","No","No","3",20,5,"No or did not report","","No",NA,"Not known","Not known","No","",NA,"100% of the time",5,NA,5,NA,NA,NA,5,NA,"","",1,87500,NA,"personal"
"247","9/3/2018 16:20","9/3/2018 16:21",100,43,TRUE,"9/3/2018 16:21","R_VIG53lpAPXdtNhT",61.2059021,-149.8231964,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"248","9/3/2018 16:29","9/3/2018 16:29",100,24,TRUE,"9/3/2018 16:29","R_2wcqZpSLH5erD6Q",61.15939331,-149.8865051,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"249","9/3/2018 17:03","9/3/2018 17:31",100,1657,TRUE,"9/3/2018 17:31","R_9pfByrKvtxgqLo5",61.2059021,-149.8231964,0,0,"Yes","No","No","1",60,30,"No or did not report","","No",NA,"Not known","Not known","No","",62,"100% of the time",5,1,4,4,1,1,3,1,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",1,87500,"61-70","personal"
"250","9/3/2018 17:35","9/3/2018 17:49",100,877,TRUE,"9/3/2018 17:49","R_2EtuMTRRmtNU7Uc",57.0585022,-132.627594,0,0,"Yes","Yes","No","1",35,2,"No or did not report","","No",NA,"Not known","Not known","No","",51,"100% of the time",5,3,4,4,2,4,4,4,"","",1,87500,"51-60","personal"
"251","9/3/2018 18:33","9/3/2018 18:34",100,65,TRUE,"9/3/2018 18:34","R_32RbZzYLzURlunj",58.58129883,-134.7698059,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"252","9/4/2018 6:10","9/4/2018 6:22",100,740,TRUE,"9/4/2018 6:22","R_RIXRbjdQwDX5XjP",64.83779907,-147.7164001,0,0,"Yes","No","No","3",4,4,"No or did not report","","No",NA,"Not known","Not known","No","",69,"100% of the time",5,NA,5,NA,NA,NA,NA,NA,"","gaveEmail",1,62500,"61-70","personal"
"253","9/4/2018 6:41","9/4/2018 6:42",100,76,TRUE,"9/4/2018 6:42","R_2S7tlRQTxRQdhuq",47.57600403,-122.3995056,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"254","9/4/2018 9:42","9/4/2018 9:43",100,58,TRUE,"9/4/2018 9:43","R_3gRRQySkTR8caKe",61.40649414,-145.6669922,0,0,"No","No",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"255","9/4/2018 9:31","9/4/2018 9:47",100,963,TRUE,"9/4/2018 9:47","R_2P7t7RpAKc2vM1O",61.08070374,-149.7091064,0,0,"Yes","Yes","No","",20,10,"No or did not report","","No",NA,"Not known","Not known","No","",59,"100% of the time",5,3,5,3,3,5,5,1,"","gaveEmail",1,112500,"51-60","personal"
"256","9/4/2018 9:54","9/4/2018 9:54",100,33,TRUE,"9/4/2018 9:54","R_2VLc1elD7zKMUem",61.19050598,-149.9420013,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"257","9/4/2018 10:12","9/4/2018 10:14",100,123,TRUE,"9/4/2018 10:14","R_50dTpVZzohrR6sp",61.08070374,-149.7091064,0,0,"No","No",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"258","9/4/2018 10:13","9/4/2018 10:23",100,562,TRUE,"9/4/2018 10:23","R_3KIovky7DY8h1hi",37.75100708,-97.8219986,0,0,"Yes","No","No","4",NA,NA,"No or did not report","","No",NA,"Not known","Not known","No","",68,"Less than 100% of the time",5,NA,NA,NA,NA,NA,NA,NA,"","gaveEmail",1,87500,"61-70","personal"
"259","9/4/2018 11:11","9/4/2018 11:12",100,94,TRUE,"9/4/2018 11:12","R_33gbXvHE9goBEw5",61.145401,-149.7664032,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"260","9/4/2018 11:27","9/4/2018 11:27",100,36,TRUE,"9/4/2018 11:27","R_yDV9aUNnhiWInpT",58.58129883,-134.7698059,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"261","9/4/2018 11:32","9/4/2018 11:33",100,48,TRUE,"9/4/2018 11:33","R_2sbWWcEob5jj94x",64.83779907,-147.7164001,0,0,"No","",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"262","9/4/2018 11:38","9/4/2018 11:48",100,655,TRUE,"9/4/2018 11:48","R_1rpLqfWME8j4uHr",37.75100708,-97.8219986,0,0,"Yes","Yes","No","3",10,10,"No or did not report","","No",NA,"Not known","Not known","No","",53,"100% of the time",5,2,3,1,3,5,3,2,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.,Outreach: connecting other boat operators and organizations,Decontamination: conducting training and workshops","gaveEmail",1,112500,"51-60","personal"
"263","9/4/2018 11:50","9/4/2018 11:52",100,78,TRUE,"9/4/2018 11:52","R_saGjySKW5GHiMLv",45.65829468,-108.384201,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"264","9/4/2018 12:06","9/4/2018 12:07",100,37,TRUE,"9/4/2018 12:07","R_O3SSWBxmsHXY4EN",60.32080078,-150.7989044,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"265","9/4/2018 12:16","9/4/2018 12:17",100,39,TRUE,"9/4/2018 12:17","R_3hsR7ZhThcey5rS",40.31410217,-112.006897,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"266","9/4/2018 12:49","9/4/2018 12:50",100,62,TRUE,"9/4/2018 12:50","R_3KNkxtqPS4neN4R",37.75100708,-97.8219986,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"267","9/4/2018 12:56","9/4/2018 13:02",100,371,TRUE,"9/4/2018 13:02","R_2TXLjZgalba4mmi",61.15939331,-149.8865051,0,0,"Yes","No","No","4",NA,NA,"No or did not report","","No",NA,"Not known","Not known","No","",40,"Less than 100% of the time",4,NA,4,NA,NA,NA,4,NA,"","",1,225000,"31-40","personal"
"268","9/4/2018 12:37","9/4/2018 13:07",100,1786,TRUE,"9/4/2018 13:07","R_12wZbQPhxgX9tD8",38.0032959,-122.0317993,0,0,"Yes","No","No","4",40,5,"No or did not report","","No",NA,"Not known","Not known","No","",45,"100% of the time",2,4,1,3,1,1,1,1,"","gaveEmail",1,87500,"41-50","personal"
"269","9/4/2018 12:59","9/4/2018 13:10",100,679,TRUE,"9/4/2018 13:10","R_3HTeqeLhgZejzJx",61.145401,-149.7664032,0,0,"Yes","No","No","4",36,18,"No or did not report","","No",NA,"Not known","Not known","No","",40,"100% of the time",5,1,2,2,1,4,4,1,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.","gaveEmail",1,112500,"31-40","personal"
"270","9/4/2018 13:10","9/4/2018 13:11",100,32,TRUE,"9/4/2018 13:11","R_2S8eY4jiELwj7wt",61.11199951,-149.9044037,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"271","9/4/2018 13:39","9/4/2018 13:42",100,209,TRUE,"9/4/2018 13:42","R_2eUrt3xB736nlQl",55.61529541,-131.5848083,0,0,"No","No",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"272","9/4/2018 13:44","9/4/2018 14:32",100,2872,TRUE,"9/4/2018 14:32","R_290rN8bPqH4jSV7",57.15879822,-154.0800018,0.2,0,"Yes","Yes","No","3",45,5,"No or did not report","","No",NA,"Not known","Not known","No","",44,"100% of the time",3,1,1,1,1,4,5,5,"Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.","gaveEmail",0.8,112500,"41-50","personal"
"273","9/4/2018 14:35","9/4/2018 14:40",100,315,TRUE,"9/4/2018 14:40","R_1mW3UMN9XLXnXOh",61.145401,-149.7664032,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"274","9/4/2018 15:48","9/4/2018 16:02",100,834,TRUE,"9/4/2018 16:02","R_RQPX4g8JstQOtCF",61.08070374,-149.7091064,0,0,"Yes","No","No","1",1,0,"No or did not report","","Yes",2010,"New","New York","No","",57,"Less than 100% of the time",5,NA,5,5,5,5,5,5,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",1,87500,"51-60","personal"
"275","9/4/2018 16:23","9/4/2018 16:24",100,77,TRUE,"9/4/2018 16:24","R_2wuF4w2W4VE83MV",61.40649414,-145.6669922,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
