StartDate,EndDate,IPAddress,Progress,Duration.s,Finished,RecordedDate,responseID,LocationLatitude,LocationLongitude,operateType,percentCom,percentGov,operateFresh,operateMarine,wasInElodea,pax,hCostHigh,hCostLow,freshOutside,locOutside,purchaseOutside,purchaseYear,purchaseType,purchaseLoc,multiOwn,multiOwnEmail,age,persIncomeBtax,CleanDrainDry,sportfishConc,boatingSafetyConc,recValueConc,businessConc,realEstateConc,subsistConc,biodivConc,commFishConc,volunteer,emailAsk,mapResponses
9/1/2018 16:33,9/1/2018 16:34,107.77.205.203,100,76,TRUE,9/1/2018 16:34,R_3OeLG3pwCSEJ5rs,47.60620117,-122.3320999,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/2018 17:00,9/1/2018 17:01,174.216.23.241,100,102,TRUE,9/1/2018 17:01,R_reCFpxiS6Z1MN0J,47.28430176,-122.3890991,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/2018 18:02,9/1/2018 18:03,24.237.119.17,100,42,TRUE,9/1/2018 18:03,R_bkZmp5N9iCEfIe5,56.73530579,-135.009201,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/2018 18:18,9/1/2018 19:12,107.77.205.33,100,3240,TRUE,9/1/2018 19:13,R_3Do2uDwGvCbrmJN,47.60620117,-122.3320999,I operate boat(s) for personal reasons,,,Yes,No,"Chena River, Fairbanks",,,,No,,No,,,,No,,65,"$50,001 - $75,000",Never,5,2,2,2,1,3,3,1,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)",gaveEmail,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":4,""trackName"":""Flat Creek 1"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Other"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-146.73681793967265,64.87335806856866],[-146.62008820334452,64.89987727274226],[-146.47144317626956,64.9043276000486],[-146.41479492187503,64.89660895713804],[-146.39044647803533,64.90436837171252],[-146.34924774756658,64.90276657420071],[-146.30501405568796,64.92895414955562],[-146.25454561086374,64.93855412200214],[-146.17249147268015,64.94800527952814],[-146.25523225637156,64.94029920207958],[-146.25076906057077,64.94524297838727],[-146.26141206594187,64.93855412200214],[-146.3077606377192,64.93069985489406],[-146.3517059502192,64.90435672013272],[-146.39084474416452,64.90610402731597],[-146.41759645775895,64.89824607602209],[-146.47081148461441,64.90625545649159],[-146.62415316444824,64.90100739665088],[-146.7429428372998,64.87332307787312]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":11,""orderCreated"":5,""trackName"":""Chena 2"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing"",""rank"":2},""geometry"":{""type"":""LineString"",""coordinates"":[[-147.40859066136184,64.84712202429895],[-147.39108120091262,64.85047807114806],[-147.3306563962251,64.84814347418282],[-147.32687984593215,64.83164961378588],[-147.29529415257275,64.83442362472455],[-147.23673702450472,64.80187086821981],[-147.14644314022738,64.79017476584938],[-147.12241054745394,64.81268524710619],[-147.05815424909815,64.83100132632748],[-146.98948969831693,64.83216939389868],[-146.85971369734037,64.85960439695238],[-146.83320921845737,64.8485170196165],[-146.7851440329105,64.85989610832051],[-146.83183592744174,64.85260237462152],[-146.87097472138706,64.86106292214576],[-146.988391103223,64.83713311573447],[-147.05326537834483,64.83435354302213],[-147.13016967521983,64.8144911123013],[-147.14802245842296,64.79402918648814],[-147.2331665013917,64.80630820581315],[-147.28603820549327,64.83552146515571],[-147.32311706291514,64.83581343777155],[-147.32998351799327,64.85157525679058],[-147.38834838615733,64.85449309907344],[-147.41238097893077,64.85099165034869]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":11,""orderCreated"":6,""trackName"":""Chena 1"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Other"",""rank"":3},""geometry"":{""type"":""LineString"",""coordinates"":[[-147.41806640289727,64.84809678801434],[-147.55608214996755,64.83174890695163],[-147.62260437011722,64.84557518706504],[-147.67478942871097,64.83419003838951],[-147.7201080322266,64.84586705062601],[-147.79495239257815,64.84586705062601],[-147.72148132324222,64.84936916641433],[-147.6761627197266,64.83856951171957],[-147.60818481445315,64.8470344732098],[-147.5559997558594,64.83594191322848],[-147.42309265304357,64.85199545409259]]}}]}"
9/1/2018 19:35,9/1/2018 19:37,24.237.7.173,100,89,TRUE,9/1/2018 19:37,R_2BbTl6GOdV1xXUD,58.58129883,-134.7698059,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/2018 21:30,9/1/2018 21:31,64.186.117.77,100,83,TRUE,9/1/2018 21:31,R_zSvJMlIls7813dn,59.16090393,-135.868103,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2018 2:10,9/2/2018 2:11,192.186.179.89,100,52,TRUE,9/2/2018 2:11,R_6F2y9oCIJUtnbEJ,39.74049377,-86.16770172,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2018 5:07,9/2/2018 5:18,70.112.194.200,100,643,TRUE,9/2/2018 5:18,R_3qewfX2X99JfLGc,30.17460632,-97.95030212,I operate boat(s) commercially,20%,,Yes,No,I DID NOT operate a boat in any of the waterbodies listed,1,,,No,,No,,,,No,,46,,Every time,5,,,,,5,,,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)",gaveEmail,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":11,""orderCreated"":1,""trackName"":""Egegik King Salmon River"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-157.3448181152344,58.2115996589647],[-157.2782135009766,58.20762058560021],[-157.2452545166016,58.19857557879969],[-157.18826293945315,58.2040028592663],[-157.1518707275391,58.18880438425243],[-157.1429443359375,58.171426736484904],[-157.12783813476565,58.15621432598575],[-157.1024322509766,58.15621432598575],[-157.07633972167972,58.13664595253866],[-157.04338073730472,58.131570914523685],[-157.03445434570315,58.11670414279326],[-157.03445434570315,58.133383511116044],[-157.07908630371097,58.1406329751113],[-157.09419250488284,58.15983691852708],[-157.12371826171878,58.16056139277947],[-157.13333129882815,58.17359940698948],[-157.1429443359375,58.19097599302567],[-157.1820831298828,58.20906757295585],[-157.24113464355472,58.20472643401325],[-157.2782135009766,58.2123230789481],[-157.3448181152344,58.21702494960191]]}}]}"
9/2/2018 8:00,9/2/2018 8:08,216.137.243.123,100,506,TRUE,9/2/2018 8:08,R_scZB1RZSN8badPP,61.5809021,-149.4414978,I operate boat(s) for personal reasons,,,Yes,No,I DID NOT operate a boat in any of the waterbodies listed,,,,No,,No,,,,No,,44,"$50,001 - $75,000",Every time,5,1,5,1,1,5,5,1,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)",gaveEmail,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":1,""trackName"":""Tailrace"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-149.25201416015628,61.4810873398905],[-149.1703033447266,61.47551359353014],[-149.1263580322266,61.49190411726503],[-149.08962249755862,61.49157639135801]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":3,""trackName"":""Deshka"",""boatLaunchTransport"":""outOfStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing"",""rank"":2},""geometry"":{""type"":""LineString"",""coordinates"":[[-150.20645141601565,61.72144286879096],[-150.22808074951175,61.717050948488904],[-150.24868011474612,61.721930821310416],[-150.26241302490237,61.717050948488904],[-150.28232574462893,61.7111940813171],[-150.30017852783206,61.699477008916695],[-150.3194046020508,61.69931424045855],[-150.32524108886722,61.70989240418556],[-150.32112121582034,61.71607488122026],[-150.3194046020508,61.72306934714869]]}}]}"
9/2/2018 8:32,9/2/2018 8:44,66.223.180.229,100,722,TRUE,9/2/2018 8:44,R_U9MpZisyFHR5H6V,57.0585022,-132.627594,"I operate boat(s) for personal reasons,I operate boats as an employee of a government agency",,10%,Yes,Yes,I DID NOT operate a boat in any of the waterbodies listed,2,12,8,No,,No,,,,No,,39,"$75,001 - $100,000",Every time,4,1,3,1,2,4,3,5,,gaveEmail,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":1,""trackName"":""Petersburg Creek"",""boatLaunchTransport"":""marineWaters"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Other"",""rank"":2},""geometry"":{""type"":""LineString"",""coordinates"":[[-132.96684265136722,56.80820906942021],[-132.99636840820315,56.80933675096636],[-133.0049514770508,56.82192689027258],[-133.01216125488284,56.83000490041604],[-133.0427169799805,56.839020156414556]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":2,""trackName"":""Papkes Landing"",""boatLaunchTransport"":""marineWaters"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Other"",""rank"":4},""geometry"":{""type"":""LineString"",""coordinates"":[[-132.9664993286133,56.808397018700724],[-132.9829788208008,56.80764521592389],[-132.98572540283206,56.80069032534918],[-132.97611236572268,56.77191721114349],[-132.94727325439456,56.73577854081962],[-132.94761657714847,56.71656572651468],[-132.94589996337893,56.697720101908054],[-132.93457031250003,56.677544828650056]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":10,""orderCreated"":3,""trackName"":""Thomas Bay"",""boatLaunchTransport"":""marineWaters"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Other"",""rank"":3},""geometry"":{""type"":""LineString"",""coordinates"":[[-132.96718597412112,56.80802111919723],[-132.96340942382815,56.816290037471276],[-132.93628692626956,56.82756289503239],[-132.95654296875003,56.896253896669755],[-132.96203613281253,56.997371079710966],[-132.9002380371094,57.01531876758456],[-132.84805297851565,57.03475232578498],[-132.81646728515628,57.01756161974776],[-132.81372070312503,56.98839398823808]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":10,""orderCreated"":4,""trackName"":""Stikine"",""boatLaunchTransport"":""outOfStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Other"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-132.5431823730469,56.58369172128337],[-132.44293212890628,56.60259440721766],[-132.36328125000003,56.62450967912138],[-132.3069763183594,56.649432278172135],[-132.24380493164065,56.68867084900385],[-132.18200683593753,56.69847410813164],[-132.08999633789065,56.71204363743705],[-132.0048522949219,56.682636805206194],[-131.97463989257815,56.668302075770065],[-131.93618774414065,56.66603819878973],[-131.90460205078128,56.64716726765121],[-131.82220458984378,56.66603819878973],[-131.80023193359378,56.70450561416937],[-131.78100585937503,56.71656572651468],[-131.78924560546878,56.74519300155278]]}}]}"
9/2/2018 9:00,9/2/2018 9:01,65.74.71.61,100,47,TRUE,9/2/2018 9:01,R_2as2lTfSiXxgY5m,55.61529541,-131.5848083,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2018 9:23,9/2/2018 9:24,24.237.7.203,100,35,TRUE,9/2/2018 9:24,R_BS823eWODX09AYN,58.58129883,-134.7698059,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2018 10:01,9/2/2018 10:02,12.44.96.194,100,80,TRUE,9/2/2018 10:02,R_12KDWXgPx0NzDU8,58.42219543,-135.7812042,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2018 10:21,9/2/2018 11:04,99.197.150.32,100,2615,TRUE,9/2/2018 11:04,R_2tLkU9peDpc6DqD,36.61270142,-121.6194992,I operate boat(s) for personal reasons,,,Yes,No,I DID NOT operate a boat in any of the waterbodies listed,3,30,24,No,,Yes,1998,New,Idaho,No,,60,"$75,001 - $100,000,$150,001 - $200,000,$200,001 - $250,000",Every time,,,,,,5,,,,,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":10,""orderCreated"":1,""trackName"":""Kiana to upper camp"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""21 to 30"",""trackFrequencyWithElodea"":""21 to 30"",""primaryPurpose"":""Subsistence Fishing"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-160.4100036621094,66.9714611242542],[-158.90350341796878,67.16995497083367],[-160.40313720703128,66.96286413309582],[-159.86755371093753,67.00689165592381],[-159.5159912109375,67.14863213340215],[-160.38940429687503,66.95802699209759],[-160.5912780761719,66.90960274006063]]}}]}"
9/2/2018 11:09,9/2/2018 11:10,206.174.115.51,100,36,TRUE,9/2/2018 11:10,R_3MPukJVGGjTLPhb,64.93130493,-146.6123047,I operate boat(s) for personal reasons,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2018 11:09,9/2/2018 11:17,73.67.198.222,100,509,TRUE,9/2/2018 11:17,R_2YLm2EcZ7QEqfB8,45.54789734,-122.5014954,I operate boat(s) for personal reasons,,,Yes,No,"I DID NOT operate a boat in any of the waterbodies listed,I cannot remember",3,100,30,No,,No,,,,No,,44,"More than $250,000",Every time,5,2,4,5,4,5,5,1,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)",gaveEmail,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":1,""trackName"":""Kenai fishing"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-151.131706237793,60.508639153551826],[-151.09497070312503,60.52773223869553],[-151.1313629150391,60.50796308587827],[-151.12415313720706,60.48632147192188]]}}]}"
9/2/2018 11:25,9/2/2018 11:25,24.237.15.107,100,46,TRUE,9/2/2018 11:25,R_2PpsrfO97BuWarM,58.58129883,-134.7698059,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2018 12:20,9/2/2018 12:21,24.237.60.76,100,48,TRUE,9/2/2018 12:21,R_3h60q2ClTsIHjss,57.0585022,-132.627594,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2018 12:32,9/2/2018 12:33,192.186.179.82,100,53,TRUE,9/2/2018 12:33,R_1n3zbKB0sRMx4Ae,39.74049377,-86.16770172,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2018 13:40,9/2/2018 13:41,104.254.228.182,100,50,TRUE,9/2/2018 13:41,R_1pm0cff2KBvE2XQ,59.40390015,-151.3238983,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2018 14:33,9/2/2018 14:46,206.174.120.2,100,776,TRUE,9/2/2018 14:46,R_1Ldo6LoagpfcTgb,64.90060425,-148.1613007,I operate boat(s) for personal reasons,,,Yes,Yes,I DID NOT operate a boat in any of the waterbodies listed,1,20,3,No,,No,,,,Yes,,62,,Every time,5,1,4,1,1,4,4,1,"Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.",gaveEmail,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":1,""trackName"":""skilak loop cabin"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""5 to 10"",""primaryPurpose"":""Cabin"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-150.46943664550784,60.470588423824395],[-150.46325683593753,60.46212664197439],[-150.41038513183597,60.42757970680678],[-150.40969848632815,60.418767748891995],[-150.41141510009768,60.413343818576145]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":2,""trackName"":""skilak loop"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""5 to 10"",""primaryPurpose"":""Cabin"",""rank"":2},""geometry"":{""type"":""LineString"",""coordinates"":[[-150.32112121582034,60.4384219157066],[-150.34240722656253,60.427071389526354],[-150.38127136649567,60.416835573288786],[-150.41114044608548,60.41327600958518]]}}]}"
9/2/2018 14:46,9/2/2018 14:47,69.12.2.3,100,54,TRUE,9/2/2018 14:47,R_ZIiWoCf0AlYqCPv,48.36360168,-121.9803009,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2018 15:06,9/2/2018 15:06,24.237.158.5,100,35,TRUE,9/2/2018 15:06,R_1kSOwAKh0RO3IH3,61.18859863,-149.8878021,I operate boat(s) for personal reasons,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2018 17:23,9/2/2018 17:25,24.237.11.96,100,164,TRUE,9/2/2018 17:25,R_p4ppQ9ry7ofizId,58.58129883,-134.7698059,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2018 18:12,9/2/2018 18:50,65.74.70.111,100,2241,TRUE,9/2/2018 18:50,R_25L9qrGIJIpN7wM,55.61529541,-131.5848083,I operate boat(s) for personal reasons,,,Yes,Yes,I DID NOT operate a boat in any of the waterbodies listed,2,20,10,No,,No,,,,No,,53,"$100,001 - $125,000",Every time,5,1,3,5,3,3,1,1,,gaveEmail,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":1,""trackName"":""Home to Harriet cunt lake"",""boatLaunchTransport"":""marineWaters"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-131.78615570068362,55.43174070590426]]}}]}"
9/2/2018 19:00,9/2/2018 19:02,107.77.205.115,100,128,TRUE,9/2/2018 19:02,R_2aW5A57PtGc01LS,47.54069519,-122.2711945,"I operate boat(s) for personal reasons,I operate boat(s) commercially",70%,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2018 21:16,9/2/2018 21:19,67.58.19.58,100,184,TRUE,9/2/2018 21:19,R_4O8tUCsydF0b8el,58.82429504,-157.8621979,I operate boat(s) for personal reasons,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/2018 7:13,9/3/2018 7:15,64.186.115.16,100,65,TRUE,9/3/2018 7:15,R_pFPWmYP2iCazHTr,55.46220398,-132.8392029,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/2018 7:55,9/3/2018 7:55,206.223.222.72,100,44,TRUE,9/3/2018 7:55,R_2P83oMKiAmRFxYR,55.61529541,-131.5848083,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/2018 8:19,9/3/2018 8:21,24.237.13.228,100,101,TRUE,9/3/2018 8:21,R_T5yMeVKJuO8q8Ap,58.58129883,-134.7698059,I operate boat(s) for personal reasons,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2018 17:53,9/3/2018 9:11,63.140.92.53,100,55111,TRUE,9/3/2018 9:11,R_sjUDAVdUkpd1wOt,61.17770386,-149.6383972,I operate boat(s) for personal reasons,,,Yes,No,"Chena River, Fairbanks",4,15,12,No,,No,,,,No,,56,"Less than $25,000",Every time,5,5,5,5,5,5,5,5,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Decontamination: conducting training and workshops",gaveEmail,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":11,""orderCreated"":1,""trackName"":""middle fork,chena river"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""5 to 10"",""trackFrequencyWithElodea"":""5 to 10"",""primaryPurpose"":""Hunting"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-146.2705993652344,64.93430728830397],[-146.14562988281253,64.95059286373892]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":10,""orderCreated"":2,""trackName"":""tanana swamp"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Hunting"",""rank"":2},""geometry"":{""type"":""LineString"",""coordinates"":[[-147.95837402343753,64.79284777557432],[-147.98583984375003,64.75656120221777],[-147.8691101074219,64.77061340468352]]}}]}"
