"","zoomLevel","orderCreat","trackName","boatLaunch","trackFrequ","trackFre_1","primaryPur","rank","responseID","km","StartDate","EndDate","IPAddress","Progress","Duration.s","Finished","RecordedDate","LocationLatitude","LocationLongitude","operateType","percentCom","percentGov","operateFresh","operateMarine","pax","hCostHigh","hCostLow","freshOutside","locOutside","purchaseOutside","purchaseYear","purchaseType","purchaseLoc","multiOwn","multiOwnEmail","age","persIncomeBtax","Clean","sportfishConc","boatingSafetyConc","recValueConc","businessConc","realEstateConc","subsistConc","biodivConc","commFishConc","volunteer","emailAsk","ObjectId","Shape__Length","wasInElodea","elodeaLoc1","elodeaLoc2","elodeaLoc3","LowerPre","UpperPre","freqPre","LowerPost","UpperPost","freqPost","hCost","totalKmPre","totalKmPost","YrCostPre","YrCostPost","totalTripsPre","totalTripsPost","routeCount","Income","ageBin","percentPer","type"
"200",12,5,"Dip netting","inStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_WwlwvgCWxBwL78J",7.358195,"9/4/2018 20:37","9/4/2018 21:14","216.67.3.50",100,2197,TRUE,"9/4/2018 21:14",61.15939,-149.8865,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",3,35,4,"No or did not report","","Yes",2016,"New","Washington","No","",62,"More than $250,000","100% of the time",5,3,4,3,3,4,5,4,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.","gaveEmail",200,14923.62818,"No","","","",1,4,2,1,4,2,19.5,14.71639,14.71639,286.969605,286.969605,6,6,3,NA,"61-70",1,"personal"
"201",12,6,"Eagle Rock","inStateFreshwater","Up to 4","Up to 4","Sport Fishing",3,"R_WwlwvgCWxBwL78J",2.706596,"9/4/2018 20:37","9/4/2018 21:14","216.67.3.50",100,2197,TRUE,"9/4/2018 21:14",61.15939,-149.8865,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",3,35,4,"No or did not report","","Yes",2016,"New","Washington","No","",62,"More than $250,000","100% of the time",5,3,4,3,3,4,5,4,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.","gaveEmail",201,5492.458004,"No","","","",1,4,2,1,4,2,19.5,5.413192,5.413192,105.557244,105.557244,6,6,3,NA,"61-70",1,"personal"
"202",8,1,"Stikine River","marineWaters","Up to 4","Up to 4","Cabin",1,"R_eeZle3ObxXbMsql",35.87001,"9/4/2018 22:35","9/4/2018 22:49","64.186.123.115",100,844,TRUE,"9/4/2018 22:49",55.1443,-131.4984,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",1,20,10,"Yes","British Columbia","No",NA,"","","No","",70,"$25,001 - $50,000","Less than 100% of the time",4,3,3,3,3,3,3,3,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.,Outreach: connecting other boat operators and organizations","gaveEmail",202,65223.08413,NA,"","","",1,4,2,1,4,2,15,71.74002,71.74002,1076.1003,1076.1003,2,2,1,37500,"61-70",1,"personal"
"203",12,1,"Deshka","inStateFreshwater","5 to 10","5 to 10","Sport Fishing",1,"R_3nVhxbH5baSnyUR",30.28047,"9/5/2018 6:33","9/5/2018 6:42","66.58.146.229",100,539,TRUE,"9/5/2018 6:42",61.0807,-149.7091,"I operate boat(s) for personal reasons",0,0,"Yes","No",2,200,100,"No or did not report","","No",NA,"","","No","",59,"$125,001 - $150,000","100% of the time",5,1,3,1,3,3,5,1,"","gaveEmail",203,63837.74428,"No","","","",5,10,8,5,10,8,150,242.24376,242.24376,36336.564,36336.564,10,10,2,137500,"51-60",1,"personal"
"204",11,2,"Yentna","inStateFreshwater","Up to 4","Up to 4","Hunting",2,"R_3nVhxbH5baSnyUR",65.73051,"9/5/2018 6:33","9/5/2018 6:42","66.58.146.229",100,539,TRUE,"9/5/2018 6:42",61.0807,-149.7091,"I operate boat(s) for personal reasons",0,0,"Yes","No",2,200,100,"No or did not report","","No",NA,"","","No","",59,"$125,001 - $150,000","100% of the time",5,1,3,1,3,3,5,1,"","gaveEmail",204,138276.2886,"No","","","",1,4,2,1,4,2,150,131.46102,131.46102,19719.153,19719.153,10,10,2,137500,"51-60",1,"personal"
"205",12,1,"willow creek","inStateFreshwater","5 to 10","5 to 10","Sport Fishing",2,"R_2uJ4u7PEZo1NJyQ",7.678533,"9/5/2018 6:36","9/5/2018 6:44","70.90.77.201",100,506,TRUE,"9/5/2018 6:44",45.0724,-93.1874,"I operate boat(s) for personal reasons",0,0,"Yes","No",2,15,10,"No or did not report","","Yes",1995,"New","Oregon","No","",55,"","100% of the time",5,NA,NA,NA,NA,NA,NA,NA,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","",205,16159.83026,"No","","","",5,10,8,5,10,8,12.5,61.428264,61.428264,767.8533,767.8533,16,16,2,NA,"51-60",1,"personal"
"206",12,2,"Deshka River","outOfStateFreshwater","5 to 10","5 to 10","Sport Fishing",1,"R_2uJ4u7PEZo1NJyQ",0.688669,"9/5/2018 6:36","9/5/2018 6:44","70.90.77.201",100,506,TRUE,"9/5/2018 6:44",45.0724,-93.1874,"I operate boat(s) for personal reasons",0,0,"Yes","No",2,15,10,"No or did not report","","Yes",1995,"New","Oregon","No","",55,"","100% of the time",5,NA,NA,NA,NA,NA,NA,NA,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","",206,1454.891966,"No","","","",5,10,8,5,10,8,12.5,5.509352,5.509352,68.8669,68.8669,16,16,2,NA,"51-60",1,"personal"
"207",12,1,"To my cabin","inStateFreshwater","31 to 40","Up to 4","Cabin",1,"R_1lcse7wmNyqi4jh",3.585953,"9/5/2018 9:17","9/5/2018 9:22","66.58.145.75",100,308,TRUE,"9/5/2018 9:22",61.0807,-149.7091,"I operate boat(s) for personal reasons",0,0,"Yes","No",4,10,5,"No or did not report","","No",NA,"","","No","",45,"$125,001 - $150,000","Less than 100% of the time",NA,NA,5,NA,5,NA,5,NA,"","gaveEmail",207,7531.993778,"No","","","",31,40,36,1,4,2,7.5,129.094308,7.171906,968.20731,53.789295,36,2,1,137500,"41-50",1,"personal"
"208",12,1,"Chena cruise","outOfStateFreshwater","Up to 4","Up to 4","Other",1,"R_ANUBr0dwrGw8JTr",9.302454,"9/5/2018 9:47","9/5/2018 9:57","66.223.176.193",100,645,TRUE,"9/5/2018 9:57",64.9006,-148.1613,"I operate boat(s) for personal reasons",0,0,"Yes","No",2,5,2,"No or did not report","","No",NA,"","","No","",69,"$75,001 - $100,000","Less than 100% of the time",5,5,5,1,1,5,5,1,"Decontamination: developing best practices guide","",208,21813.33981,"Yes","Chena River","","",1,4,2,1,4,2,3.5,18.604908,18.604908,65.117178,65.117178,2,2,1,87500,"61-70",1,"personal"
"209",8,1,"Yukon River Mission trips","inStateFreshwater","Up to 4","Up to 4","Other",1,"R_2V42Kh1l2OawUrX",674.9623,"9/5/2018 10:04","9/5/2018 10:20","64.186.112.216",100,929,TRUE,"9/5/2018 10:20",63.66879,-143.1961,"I operate boat(s) for personal reasons",0,0,"Yes","No",4,100,10,"No or did not report","","No",NA,"","","No","",52,"Less than $25,000","100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",209,1665673.259,"No","","","",1,4,1,1,4,2,55,674.9623,1349.9246,37122.9265,74245.853,9,10,5,12500,"51-60",1,"personal"
"210",9,2,"Yukon River Mission trips (2)","inStateFreshwater","Up to 4","Up to 4","Other",2,"R_2V42Kh1l2OawUrX",167.6771,"9/5/2018 10:04","9/5/2018 10:20","64.186.112.216",100,929,TRUE,"9/5/2018 10:20",63.66879,-143.1961,"I operate boat(s) for personal reasons",0,0,"Yes","No",4,100,10,"No or did not report","","No",NA,"","","No","",52,"Less than $25,000","100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",210,413461.671,"No","","","",1,4,2,1,4,2,55,335.3542,335.3542,18444.481,18444.481,9,10,5,12500,"51-60",1,"personal"
"211",12,3,"Tanana River trips","inStateFreshwater","Up to 4","Up to 4","Other",3,"R_2V42Kh1l2OawUrX",36.68575,"9/5/2018 10:04","9/5/2018 10:20","64.186.112.216",100,929,TRUE,"9/5/2018 10:20",63.66879,-143.1961,"I operate boat(s) for personal reasons",0,0,"Yes","No",4,100,10,"No or did not report","","No",NA,"","","No","",52,"Less than $25,000","100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",211,81837.83414,"No","","","",1,4,2,1,4,2,55,73.3715,73.3715,4035.4325,4035.4325,9,10,5,12500,"51-60",1,"personal"
"212",12,4,"Mansfield trips","inStateFreshwater","Up to 4","Up to 4","Other",4,"R_2V42Kh1l2OawUrX",46.78262,"9/5/2018 10:04","9/5/2018 10:20","64.186.112.216",100,929,TRUE,"9/5/2018 10:20",63.66879,-143.1961,"I operate boat(s) for personal reasons",0,0,"Yes","No",4,100,10,"No or did not report","","No",NA,"","","No","",52,"Less than $25,000","100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",212,104269.2534,"No","","","",1,4,2,1,4,2,55,93.56524,93.56524,5146.0882,5146.0882,9,10,5,12500,"51-60",1,"personal"
"213",12,5,"Last Tetlin Village","inStateFreshwater","Up to 4","Up to 4","Other",5,"R_2V42Kh1l2OawUrX",51.43199,"9/5/2018 10:04","9/5/2018 10:20","64.186.112.216",100,929,TRUE,"9/5/2018 10:20",63.66879,-143.1961,"I operate boat(s) for personal reasons",0,0,"Yes","No",4,100,10,"No or did not report","","No",NA,"","","No","",52,"Less than $25,000","100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",213,113423.3319,"No","","","",1,4,2,1,4,2,55,102.86398,102.86398,5657.5189,5657.5189,9,10,5,12500,"51-60",1,"personal"
"214",12,1,"Birch Lake summer 2018","inStateFreshwater","Up to 4","Up to 4","Other",1,"R_vT4QyQOdQnAdwGZ",8.806602,"9/5/2018 10:34","9/5/2018 10:40","69.178.81.84",100,405,TRUE,"9/5/2018 10:40",64.8185,-147.7216,"I operate boat(s) for personal reasons",0,0,"Yes","No",5,NA,NA,"No or did not report","","No",NA,"","","No","",38,"$100,001 - $125,000","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",214,20275.72157,"No","","","",1,4,2,1,4,2,NA,17.613204,17.613204,NA,NA,2,2,1,112500,"31-40",1,"personal"
"215",12,1,"Pikes landing to Tanana River","inStateFreshwater","Up to 4","Up to 4","Wildlife watching",1,"R_1kSSr1v5GWi9mck",14.51887,"9/5/2018 11:06","9/5/2018 11:19","206.174.115.1",100,787,TRUE,"9/5/2018 11:19",64.9313,-146.6123,"I operate boat(s) for personal reasons",0,0,"Yes","No",7,30,25,"No or did not report","","No",NA,"","","No","",51,"$75,001 - $100,000","100% of the time",4,4,2,1,1,4,5,2,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.","gaveEmail",215,34024.90662,"Yes","Chena River","Totchaket Slough","",1,4,2,1,4,2,27.5,29.03774,29.03774,798.53785,798.53785,2,2,1,87500,"51-60",1,"personal"
"216",7,1,"Birch Lake","inStateFreshwater","Up to 4","Up to 4","Other",2,"R_2Yzvf0LipMdQc2a",6.212722,"9/5/2018 12:50","9/5/2018 12:58","131.39.248.128",100,427,TRUE,"9/5/2018 12:58",64.6748,-147.0485,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",3,35,35,"No or did not report","","No",NA,"","","No","",49,"","Less than 100% of the time",5,2,4,2,3,1,2,2,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",216,14314.75965,"No","","","",1,4,2,1,4,2,35,12.425444,12.425444,434.89054,434.89054,6,6,3,NA,"41-50",1,"personal"
"217",7,2,"Quartz Lake","inStateFreshwater","Up to 4","Up to 4","Sport Fishing",3,"R_2Yzvf0LipMdQc2a",5.959382,"9/5/2018 12:50","9/5/2018 12:58","131.39.248.128",100,427,TRUE,"9/5/2018 12:58",64.6748,-147.0485,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",3,35,35,"No or did not report","","No",NA,"","","No","",49,"","Less than 100% of the time",5,2,4,2,3,1,2,2,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",217,13673.4713,"No","","","",1,4,2,1,4,2,35,11.918764,11.918764,417.15674,417.15674,6,6,3,NA,"41-50",1,"personal"
"218",9,3,"Valdez","inStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_2Yzvf0LipMdQc2a",47.91426,"9/5/2018 12:50","9/5/2018 12:58","131.39.248.128",100,427,TRUE,"9/5/2018 12:58",64.6748,-147.0485,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",3,35,35,"No or did not report","","No",NA,"","","No","",49,"","Less than 100% of the time",5,2,4,2,3,1,2,2,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",218,99100.65798,"No","","","",1,4,2,1,4,2,35,95.82852,95.82852,3353.9982,3353.9982,6,6,3,NA,"41-50",1,"personal"
"219",9,1,"american river","inStateFreshwater","Up to 4","Up to 4","Hunting",1,"R_26b5lQ4t9EfAW9d",121.9921,"9/5/2018 13:22","9/5/2018 13:30","216.137.211.189",100,497,TRUE,"9/5/2018 13:30",61.5235,-149.5748,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",2,5,3,"No or did not report","","Yes",2011,"New","","No","",NA,"Less than $25,000","100% of the time",5,2,5,3,1,4,5,4,"","gaveEmail",219,290693.6836,"No","","","",1,4,2,1,4,2,4,243.9842,243.9842,975.9368,975.9368,2,2,1,12500,NA,1,"personal"
"220",11,1,"iliIliamna Lake","inStateFreshwater","Up to 4","Up to 4","Other",1,"R_Xilqin6BCPCDjlT",70.03703,"9/5/2018 14:24","9/5/2018 14:32","67.58.6.211",100,503,TRUE,"9/5/2018 14:32",59.52969,-154.4,"I operate boat(s) for personal reasons,I operate boat(s) commercially",0.1,0,"Yes","No",1,40,NA,"No or did not report","","No",NA,"","","No","",NA,"$125,001 - $150,000","100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","gaveEmail",220,139151.8504,"No","","","",1,4,2,1,4,2,40,140.07406,140.07406,5602.9624,5602.9624,10,4,2,137500,NA,0.9,"personal"
"221",11,2,"portage creek","inStateFreshwater","5 to 10","Up to 4","Other",2,"R_Xilqin6BCPCDjlT",68.90015,"9/5/2018 14:24","9/5/2018 14:32","67.58.6.211",100,503,TRUE,"9/5/2018 14:32",59.52969,-154.4,"I operate boat(s) for personal reasons,I operate boat(s) commercially",0.1,0,"Yes","No",1,40,NA,"No or did not report","","No",NA,"","","No","",NA,"$125,001 - $150,000","100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","gaveEmail",221,137958.1526,"No","","","",5,10,8,1,4,2,40,551.2012,137.8003,22048.048,5512.012,10,4,2,137500,NA,0.9,"personal"
"222",12,1,"Big Lake","marineWaters","Up to 4","Up to 4","Other",2,"R_d5s0DlhCna5XHMt",5.311814,"9/5/2018 15:11","9/5/2018 15:27","23.19.87.225",100,948,TRUE,"9/5/2018 15:27",47.6062,-122.3321,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",1,10,4,"No or did not report","","No",NA,"","","No","",57,"","100% of the time",5,NA,NA,NA,NA,5,NA,NA,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",222,11147.49612,"No","","","",1,4,2,1,4,2,7,10.623628,10.623628,74.365396,74.365396,4,4,2,NA,"51-60",1,"personal"
"223",12,2,"Seward","inStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_d5s0DlhCna5XHMt",10.60253,"9/5/2018 15:11","9/5/2018 15:27","23.19.87.225",100,948,TRUE,"9/5/2018 15:27",47.6062,-122.3321,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",1,10,4,"No or did not report","","No",NA,"","","No","",57,"","100% of the time",5,NA,NA,NA,NA,5,NA,NA,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",223,21198.10721,"No","","","",1,4,2,1,4,2,7,21.20506,21.20506,148.43542,148.43542,4,4,2,NA,"51-60",1,"personal"
"224",12,1,"biglake","inStateFreshwater","51 to 75","51 to 75","Cabin",1,"R_2OPIDl8stfR17cE",6.513225,"9/5/2018 15:49","9/5/2018 15:57","66.58.219.138",100,456,TRUE,"9/5/2018 15:57",61.15939,-149.8865,"I operate boat(s) for personal reasons",0,0,"Yes","No",2,NA,NA,"No or did not report","","No",NA,"","","No","",55,"$200,001 - $250,000","Less than 100% of the time",NA,NA,5,NA,5,NA,5,NA,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.","gaveEmail",224,13679.07841,"No","","","",51,75,63,51,75,63,NA,410.333175,410.333175,NA,NA,63,63,1,225000,"51-60",1,"personal"
"225",12,4,"dippnetting","inStateFreshwater","5 to 10","Up to 4","Subsistence Fishing",1,"R_6Vdijxqb6Nj5z7X",13.17436,"9/5/2018 15:21","9/5/2018 16:02","24.237.254.49",100,2430,TRUE,"9/5/2018 16:02",60.6606,-150.906,"I operate boat(s) for personal reasons",0,0,"Yes","No",4,NA,NA,"No or did not report","","No",NA,"","","No","",64,"","100% of the time",NA,NA,NA,NA,NA,5,NA,NA,"","",225,26824.70128,"No","","","",5,10,8,1,4,2,NA,105.39488,26.34872,NA,NA,8,2,1,NA,"61-70",1,"personal"
"226",10,1,"day1-3","outOfStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_1pGzomU69MAMVSS",79.7977,"9/5/2018 16:27","9/5/2018 16:42","216.137.229.55",100,904,TRUE,"9/5/2018 16:42",61.5235,-149.5748,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",2,10,8,"No or did not report","","Yes",1996,"New","Missouri","No","",58,"$75,001 - $100,000","100% of the time",5,2,2,2,2,2,4,1,"","gaveEmail",226,158626.6301,"No","","","",1,4,2,1,4,2,9,159.5954,159.5954,1436.3586,1436.3586,8,8,4,87500,"51-60",1,"personal"
"227",10,2,"day4-5","outOfStateFreshwater","Up to 4","Up to 4","Sport Fishing",2,"R_1pGzomU69MAMVSS",44.25158,"9/5/2018 16:27","9/5/2018 16:42","216.137.229.55",100,904,TRUE,"9/5/2018 16:42",61.5235,-149.5748,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",2,10,8,"No or did not report","","Yes",1996,"New","Missouri","No","",58,"$75,001 - $100,000","100% of the time",5,2,2,2,2,2,4,1,"","gaveEmail",227,88310.46161,"No","","","",1,4,2,1,4,2,9,88.50316,88.50316,796.52844,796.52844,8,8,4,87500,"51-60",1,"personal"
"228",10,3,"day7","outOfStateFreshwater","Up to 4","Up to 4","Sport Fishing",3,"R_1pGzomU69MAMVSS",115.0266,"9/5/2018 16:27","9/5/2018 16:42","216.137.229.55",100,904,TRUE,"9/5/2018 16:42",61.5235,-149.5748,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",2,10,8,"No or did not report","","Yes",1996,"New","Missouri","No","",58,"$75,001 - $100,000","100% of the time",5,2,2,2,2,2,4,1,"","gaveEmail",228,236329.8163,"No","","","",1,4,2,1,4,2,9,230.0532,230.0532,2070.4788,2070.4788,8,8,4,87500,"51-60",1,"personal"
"229",11,4,"day8","outOfStateFreshwater","Up to 4","Up to 4","Sport Fishing",4,"R_1pGzomU69MAMVSS",3.273499,"9/5/2018 16:27","9/5/2018 16:42","216.137.229.55",100,904,TRUE,"9/5/2018 16:42",61.5235,-149.5748,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",2,10,8,"No or did not report","","Yes",1996,"New","Missouri","No","",58,"$75,001 - $100,000","100% of the time",5,2,2,2,2,2,4,1,"","gaveEmail",229,6660.671181,"No","","","",1,4,2,1,4,2,9,6.546998,6.546998,58.922982,58.922982,8,8,4,87500,"51-60",1,"personal"
"230",12,1,"fish it","inStateFreshwater","11 to 20","11 to 20","Subsistence Fishing",1,"R_3GxC9HCrshqtn84",10.7279,"9/6/2018 10:10","9/6/2018 10:31","66.223.229.209",100,1279,TRUE,"9/6/2018 10:31",64.0937,-160.3655,"I operate boat(s) for personal reasons",0,0,"Yes","No",2,24,24,"No or did not report","","No",NA,"","","No","",59,"$100,001 - $125,000","100% of the time",3,1,2,1,1,4,3,1,"","gaveEmail",230,24317.50391,"No","","","",11,20,16,11,20,16,24,171.6464,171.6464,4119.5136,4119.5136,32,32,2,112500,"51-60",1,"personal"
